Date,AAPL,ADBE,AMZN,ASML,BKNG,CMCSA,COST,CRM,DIS,GOOGL,HD,KO,LOW,MCD,MDLZ,MSFT,NFLX,NKE,NTES,NVDA,ORCL,PEP,PG,PM,SBUX,T,TM,TMUS,TSM,UL,VZ,WMT
2009-02-18,684779200,7409800,147320000,1939800,3269700,88902800,6191500,12310800,18669100,240739020,23374800,18108200,18041800,9489500,11156800,54946900,13208300,23450400,2957500,64625200,41327900,6145400,16755100,13314100,20304600,37765511,1320000,1426700,18514411,1553500,19650087,47356000
2009-02-19,922804400,10428100,135378000,3154700,6106600,80461400,5451200,14269200,19575900,199348452,20353800,19813000,23179400,9524500,9212300,49195600,14897400,13044400,5225000,74398800,32818200,6862800,13503700,9859700,21011400,37104570,722000,2176700,19675990,950600,15800910,27311000
2009-02-20,750316000,21630100,187090000,3563300,2371700,60677000,6996200,16829200,22969800,248435316,29576700,30173200,33059200,13541100,15247800,69413800,11410700,12084000,6967500,77005600,46460000,9897500,19555100,13236100,25000600,52848652,1335600,3289800,19996786,1544800,30270000,29581400
2009-02-23,786982000,14265600,146720000,2257100,1590000,51067600,6430200,16053600,15134700,208635156,26930200,23461400,15900400,10856700,11432000,70803400,14423500,12916800,5429000,67954800,32342400,6899600,15129900,10778400,27043000,48201544,896300,2295000,19382631,1522800,19257503,23619000
2009-02-24,807105600,12866800,205428000,2077900,1320200,57832600,6083600,14177600,16498400,243592164,37719500,26216000,31154300,10903500,15885500,122674500,14244300,13858000,4352000,65952400,37697900,8221100,14983500,12551600,31321600,52269931,1657900,2959100,24624912,1979400,19207497,26226300
2009-02-25,833053200,12999900,182442000,3588000,2052100,67857200,6932700,28096000,16146500,257306436,27022900,26349400,29620800,11531100,17610800,105894600,15887900,15884800,7508000,70236000,33469700,7180000,17411600,26323300,20642600,81088115,1107900,2304950,36980784,1529400,25712318,25476600
2009-02-26,629868400,15043500,145506000,3501900,1465900,91900000,4907600,32952800,12636900,223999776,22728900,21334000,23838200,10170800,11645400,83219500,10766700,12648800,8242500,111755600,36230900,7448800,13606800,10910900,24531600,55265878,1821400,3334900,24838474,1691300,18228170,23169100
2009-02-27,706658400,15832400,229766000,3417400,960100,51406400,7385700,15602000,18621000,216583200,23320600,35448000,16534500,13381500,14641100,93428000,8995700,18738400,12455500,75544400,52301300,9237600,20748000,13862200,27580000,49936911,1312800,4601400,23082036,1406700,24826712,28161700
2009-03-02,770929600,13129800,210238000,3745500,1362300,57219600,7625200,9213600,17103200,231308460,25493600,31199000,23504400,13245200,12795600,80602100,15885100,17423200,10104500,70006400,47340600,8637300,19033100,16290300,18148000,57649740,1127900,1810150,23513382,1537500,32995376,25350800
2009-03-03,724340400,12539500,193832000,2671700,1198900,62024200,8133400,10670800,19551300,260731008,29268800,37264600,27017200,14878300,14104700,80476600,51740500,17107600,10174000,104137200,39128500,14962400,19531800,14967700,22191600,63768342,2037800,1681000,29913021,1458500,25067039,28041800
2009-03-04,741403600,8999700,239218000,5524500,904500,57268800,14476000,12776800,15800100,312423264,22093200,33883400,19524400,11618400,12724600,69285100,14490000,16695200,8207000,110866800,71256500,10631500,15699900,14920300,20151800,49385994,1183000,1951350,24024223,1795500,20319569,31810400
2009-03-05,706899200,26498300,235406000,4733400,979800,52003200,8932600,11576800,17038600,260934804,23774300,36464600,20190800,15550300,13954200,89708500,11335100,23676800,5055500,95525200,67101400,11778600,19466600,16889400,22179800,64371026,1309100,2239050,27629058,1121100,24559196,46265200
2009-03-06,1011147200,10507400,301876000,3034000,995600,69040200,7087200,11433600,20629300,289078632,25862900,33002400,21445500,18185800,14208500,92821400,8729700,23967200,6446000,97475600,52932400,10849400,19553000,15374600,27024200,63394709,1568700,2040150,29391526,2601900,31195056,33772800
